episode,reward,avg_100
334,-186.37669960866123,-188.2874428129797
335,-194.07351699753718,-188.33648653560388
336,-182.242202354768,-188.29384161769377
337,-190.7446884715337,-188.3535692597056
338,-194.29922421895333,-188.39699534843058
339,-195.6958970103913,-188.51040427705573
340,-177.71804179071862,-188.49234668710835
341,-193.02092164461428,-188.62760634760906
342,-193.57274572538338,-188.62309082180656
343,-189.67658577903237,-188.63599908240695
344,-192.2812131724621,-188.71260980173207
345,-188.6870167307811,-188.66955810778728
346,-189.72010058456988,-188.76975890172574
347,-190.45083697377203,-188.72829604277337
348,-183.60653385347612,-188.6282944535709
349,-179.89904367119564,-188.54609729585889
350,-186.43658153989057,-188.4706173257784
351,-192.31447334721202,-188.48137195416993
352,-194.2007940035229,-188.47271034658934
353,-191.7774368857691,-188.5868771940374
354,-188.9519268710521,-188.5933801728084
355,-188.72700713461956,-188.62493666737862
356,-182.77601974868006,-188.6370777684715
357,-194.57122772769648,-188.66898611855865
358,-187.5203106711268,-188.63415111834053
359,-189.13168712388008,-188.585431022587
360,-188.12419688922697,-188.56831372665133
361,-191.51376721745712,-188.5810793980848
362,-188.79839135689778,-188.53756946866076
363,-192.09626712969697,-188.64127368849927
364,-190.63697795356006,-188.62302693018398
365,-179.82561878364373,-188.57633377842973
366,-193.8438510738055,-188.59821659724855
367,-194.1356623750335,-188.63175770785324
368,-195.21473637899726,-188.6581056069069
369,-194.62083870050884,-188.72270504268874
370,-193.42174711470238,-188.77956205962724
371,-188.52802345051313,-188.72575777165218
372,-191.26321419776545,-188.69788980648775
373,-194.19128656552752,-188.7452530436672
374,-191.68396998792835,-188.79406424018296
375,-188.9093941165879,-188.81955355359696
376,-188.61751208797273,-188.8533649837102
377,-176.414163026783,-188.6812810633814
378,-193.81943102692125,-188.76739677878766
379,-183.40330775859178,-188.70022215450336
380,-180.0618466771842,-188.76927725673613
381,-194.65291530597037,-188.82575261048328
382,-182.3682447287668,-188.71238563070918
383,-191.3290781356052,-188.6845709253782
384,-189.39862604874915,-188.6787738615102
385,-185.82499473934163,-188.69564785889918
386,-192.3292018635269,-188.75960941255136
387,-194.41420890978742,-188.7973841112264
388,-191.08073502041074,-188.77762087112364
389,-189.0076191037961,-188.76458963587046
390,-181.74053792363193,-188.69829642848856
391,-181.58839818932026,-188.61207689057173
392,-194.74826702986442,-188.70883247336695
393,-188.6562487776116,-188.75414724675267
394,-194.47321249482457,-188.8455525447521
395,-192.06578236539343,-188.81612221127835
396,-195.6746313291085,-188.8896133852217
397,-188.623456671971,-188.8669820531361
398,-193.94442860281927,-188.92309889829778
399,-191.84338616231082,-188.95652897764373
400,-189.15057173858503,-188.99046508519925
401,-181.52186275750356,-188.93686410260818
402,-186.72484170407137,-188.95039669896997
403,-193.49884729349844,-189.04923914529635
404,-187.97691727482757,-189.08886662817972
405,-181.94640031261187,-188.97783681333738
406,-191.7387127696358,-189.03565694553322
407,-190.0087180428245,-189.01583336628764
408,-193.29029138962622,-189.05826090558202
409,-182.17487626531883,-188.9462976120124
410,-191.3606101674162,-189.04132342451663
411,-186.58596006552705,-188.9555686286164
412,-193.42145910555683,-189.08311805459576
413,-191.60233260093977,-189.07014563552264
414,-184.4708226430982,-188.97658412890112
415,-196.21932993737042,-189.06898942182764
416,-193.63434772982885,-189.10681443843407
417,-192.03442553167824,-189.14353292945464
418,-191.70615113535254,-189.15351541712843
419,-189.91166112946294,-189.1675642116747
420,-189.84495568557045,-189.16373439606926
421,-185.14840921805518,-189.11346897869234
422,-189.35356705884226,-189.26205017190554
423,-182.62244117363946,-189.17757226871916
424,-189.27572463543868,-189.27017494282262
425,-189.30908081283377,-189.26920847026366
426,-186.74412180040318,-189.2801664358585
427,-188.91980963319088,-189.30483771815815
428,-181.28830092187434,-189.2447192630068
429,-193.04450757469692,-189.3480027493231
430,-194.30553247023698,-189.3897715833381
431,-187.909361641015,-189.3304330597903
432,-194.75625951782206,-189.44264340478978
433,-189.24537330251565,-189.42107495954278
434,-186.32003248031043,-189.42050828825933
435,-196.85630503084164,-189.44833616859236
436,-193.35048504710613,-189.55941899551573
437,-191.47989153851617,-189.5667710261856
438,-189.36836190385526,-189.51746240303459
439,-183.48332001825275,-189.39533663311323
