episode,reward,avg_100
269,-118.65221316911942,-52.73663898174195
270,-122.32504576237041,-53.28288323295331
271,-129.08090177488248,-53.65449386403133
272,-113.26036089157093,-54.30507506635511
273,32.1511253349746,-52.56685627341175
274,-100.11473676145133,-52.3869853641366
275,37.24316929523708,-51.83912466165232
276,-14.021789390592886,-50.931147149233546
277,-2.783823249252883,-49.601292433904185
278,29.53280392598643,-49.904463023011346
279,-64.51546013521448,-49.88821234967514
280,-94.14456893162826,-51.41014964416396
281,81.86250026793329,-50.51878878909801
282,-129.7252852526759,-50.75792122529485
283,-102.93075913234274,-51.70935832389146
284,1.681255920101135,-51.01006629599755
285,-52.49570551891057,-51.73064844778833
286,85.12189227902715,-50.952508716363724
287,76.34467056861143,-50.3371584566394
288,-97.41986432739893,-50.47885653950315
289,-118.46645834656721,-51.959845563598876
290,-96.87724480589665,-52.556952202414614
291,-1.3101036545498665,-52.23144201998014
292,-100.97098446428507,-53.297056678811835
293,105.54749337549663,-51.38972624219988
294,-118.49397483186284,-51.8577686951728
295,-113.12202459882654,-52.84941673672213
296,24.710356346209807,-51.24964902201614
297,-42.68805515424796,-51.725941888752274
298,-106.6556557282298,-51.63649175690136
299,-91.76474340859482,-52.09416774961276
300,-87.84740220565627,-52.75557502868904
301,-88.91362133005826,-53.684083384545744
302,-37.39110785239329,-53.17358460062323
303,-108.40815871244861,-54.34090783057735
304,-121.96044956151403,-54.3855111936076
305,-56.97483099009058,-53.98260437721328
306,66.55549322837854,-53.98683176231185
307,53.597777631997246,-52.098066512727655
308,-93.14378051818295,-51.8225995550845
309,91.17395831215417,-49.997322212226706
310,-96.5629872610256,-50.28642209837862
311,96.94614363530641,-49.25834183225528
312,-114.47204237312236,-49.01196623273049
313,-47.82294344396962,-49.22086174465196
314,135.8221518719712,-47.07319263485325
315,62.03150122829679,-46.447733641745906
316,-112.85683722549831,-48.22006361377069
317,-15.4942963440541,-47.76207159478135
318,105.39139806474711,-46.67264901911849
319,-38.732418897426804,-45.767436637964146
320,-87.87187804256155,-45.38008045468499
321,-84.15381469206207,-46.88564814078655
322,83.54968871115618,-44.793312098863886
323,-116.78788692749471,-44.869000638498356
324,23.914225186716035,-45.1640459930992
325,111.81109741203375,-42.689741228811336
326,-94.30879590195687,-42.227277870571285
327,-86.02176513558885,-41.974338114990104
328,-52.81529130001654,-41.66832500262976
329,48.868025530630945,-41.210040647326856
330,-120.71558796640737,-42.067042200995935
331,-97.3912698751856,-42.89217557435534
332,94.91843888802289,-42.68704960584506
333,-69.33974708706505,-43.51950026644171
334,-53.52292742851838,-43.23275935706879
335,-94.76696875387411,-43.45242651335132
336,57.48318382496978,-43.27037724488618
337,-93.77673040876319,-43.06686489203646
338,55.21811416935874,-41.56649686292967
339,-95.93190379125444,-42.86570335391902
340,58.784405854475565,-41.22754837541368
341,-96.05861569371186,-42.206182399453645
342,108.053168459806,-39.69575903664255
343,-52.56920314154735,-38.932183194661405
344,-111.80877229206742,-39.72298140193304
345,91.04337587232047,-38.52949546985794
346,86.05446167068784,-38.10095551301401
347,-39.92097171843106,-37.23896462510146
348,124.7080818792015,-36.165027926648776
349,123.3990947890309,-35.01341534891847
350,-89.74226833720024,-34.813402393060294
351,-95.37214510181768,-34.59125296372829
352,134.79642995647174,-32.068522146458314
353,-100.15862774943568,-32.39076409291664
354,84.73271517113115,-30.157106381936092
355,-107.81526682506738,-31.724554214129224
356,76.675182891053,-31.704510014445887
357,-92.97151825794319,-31.361325423432007
358,127.31112695313571,-28.722696767999015
359,-110.89262889225623,-29.83576638752444
360,75.94417670918247,-28.111716299397948
361,-33.17314099230449,-28.76066737380273
362,69.67981067675044,-27.033738700140546
363,-98.11892529856168,-26.78869797555493
364,133.2138736845477,-24.785460127780215
365,-78.54612337193811,-26.3623859713903
366,-37.35668319937746,-25.569256372414667
367,126.35060650357529,-23.27871338232345
368,-44.477925714716726,-23.06565043822351
369,95.47773896220482,-20.92435091691026
370,-62.35639870938122,-20.32466444638037
371,39.07741284314406,-18.643081300200112
372,75.03956158507157,-16.760082075433687
373,-97.76734086893339,-18.059266737472765
374,141.7485100074722,-15.640634269783527
375,146.45525733859773,-14.548513389349923
376,-95.65007676969984,-15.364796263140994
377,-103.96345351356526,-16.376592565784115
378,-98.8421760802988,-17.66034236584697
379,-96.34667998495624,-17.97865456434438
380,-68.50936724747183,-17.72230254750282
381,73.6656318486886,-17.804271231695267
382,107.96166068454696,-15.427401772323039
383,-102.10674003828461,-15.41916158138246
384,-110.05484579496978,-16.536522598533168
385,-81.05341633029383,-16.822099706647
386,-82.47971863032652,-18.49811581574054
387,-93.98677550727872,-20.20143027649944
388,123.48747593998422,-17.992356873825607
389,-76.84851800183355,-17.57617747037827
390,-91.89848147526854,-17.52638983707199
391,-37.883682293769596,-17.892125623464185
392,125.44620623221856,-15.627953716499151
393,91.20813906337574,-15.77134725962036
394,91.77467308960671,-13.668660780405665
395,60.355218069175606,-11.933888353725642
396,-41.4114562653771,-12.595106479841514
397,118.33599293306573,-10.984865998968376
398,-94.8606484754143,-10.86691592644022
399,60.376387817690926,-9.345504614177363
400,44.8959271917867,-8.018071320202933
401,-29.948804169356354,-7.428423148595915
402,92.56086646199367,-6.128903405452044
403,30.303389220240582,-4.741787926125151
404,-98.02681633001018,-4.502451593810113
405,147.45742850506417,-2.458128998858566
406,30.110882949815156,-2.822575101644197
407,-0.44993401117886833,-3.3630522180759597
408,85.56478016079198,-1.5759666112862107
409,-108.69816840863803,-3.5746878784941334
410,-105.61614329445688,-3.6652194388284465
411,126.08883137117178,-3.373792561469794
412,104.55891428457929,-1.1834829948927785
413,72.50672930706448,0.019813732617562464
414,142.73518146047226,0.08894402850257307
415,89.03744599402843,0.35900347615988937
416,-56.34571156338556,0.9241147327810196
417,127.46672177045026,2.353724913926064
418,8.68008554351341,1.3866117887137264
419,140.40447529398253,3.177980730627821
420,80.69870273803576,4.863686538433794
421,-107.16022472853783,4.633622438069036
422,-52.10520253052035,3.2770735256522703
423,79.50163553890772,5.239968750316296
424,22.504299063214894,5.225869489081284
425,138.74095771255966,5.495168092086544
426,89.1524281427323,7.329780332533436
427,145.23563864872094,9.642354370376534
428,92.36510363688892,11.094158319745588
429,213.91059650755665,12.744584029514845
430,79.54351103060492,14.747175019484967
431,49.406722282407344,16.215154941060902
432,67.94500425474575,15.945420594728123
433,37.41740167806358,17.01299208237941
434,-78.14732900142445,16.76674806665035
435,-44.0870605246831,17.27354714894226
436,-110.43398150992591,15.594375495593306
437,-93.2251235012151,15.599891564668786
438,51.77385301857669,15.565448953160967
439,95.85225881079259,17.483290579181435
440,-60.9707337606218,16.285739183030454
441,112.84904437145009,18.374815783682077
442,41.97583318817882,17.714042430965804
443,58.50237708334255,18.824758233214705
444,-117.03857836973413,18.772460172438038
445,-101.78719405359998,16.844154473178833
446,56.311816110129996,16.546728017573255
447,88.86209918702576,17.834558726627822
448,50.0490941235486,17.087968849071295
449,-45.9352198210859,15.39462570297013
450,-54.2072589544979,15.749975796797152
451,31.5405437345442,17.019102685160767
452,-100.70284075834934,14.664109978012556
453,117.06333320655692,16.836329587572486
454,11.359018328920722,16.102592619150382
455,102.74051019281114,18.208150389329163
456,107.3606113686732,18.51500467410537
457,-85.85094014790539,18.586210455205745
458,83.32170975877708,18.146316283262163
459,-89.82541554606918,18.356988416724032
460,71.32353005833887,18.310781950215596
461,218.79922275188198,20.830505587657463
462,53.41298059297249,20.66783728681968
463,-33.78518334268408,21.311174706378456
464,45.20542143034764,20.431090183836456
465,62.77859055037996,21.84433732305964
466,120.72546528864578,23.42515880793987
467,41.753724941171754,22.579189992315833
468,245.3266015333717,25.477235264796718
469,94.18222089054254,25.46428008408009
470,60.020194875605654,26.688046019929956
471,131.45482890000324,27.611820180498555
472,67.63275643573074,27.537752129005142
473,55.4893303694149,29.07031884138863
474,142.3653003031448,29.076486744345353
475,53.73481099668145,28.149282280926194
476,76.94759828141235,29.875259031437317
477,90.98828140092574,31.824776380582225
478,-73.97266984527266,32.07347144293248
479,-84.35689829609396,32.19336925982111
480,67.24163633443311,33.55087929564016
481,45.004298892059495,33.264265966073864
482,41.74294769965922,32.60207883622498
483,61.24306638628921,34.235576900470726
484,-50.40427367442495,34.83208262167617
485,-8.814165373139234,35.55447513124772
486,77.01834376639579,37.14945575521495
487,194.79681354459225,40.03729164573365
488,-100.63976308059473,37.79601925552787
489,140.32749013720527,39.967779336918255
490,95.47903726741384,41.84155452434507
491,-64.93707820853902,41.57102056519739
492,46.97655637592745,40.78632406663447
493,156.77314330384306,41.441974109039144
494,-119.04324366077999,39.333794941535274
495,79.33292442499332,39.523572005093456
496,81.47836844323682,40.7524702521796
497,130.59221968386686,40.87503251968761
498,96.042819557861,42.78406720002035
499,-53.229137376990344,41.648011948073545
500,83.66565228486888,42.035709199004366
